filename,date,PERSON,GPE,ORGANIZATION,MONEY,TIME
1101163852951,2003-01-15,"['Gary Locke', 'Granger dairyman LaDon Linde', 'Jamie Smart', 'Jim Honeyford', 'Ray', 'Steve Erickson', 'Valoria Loveland', 'Wanita Grange Hall', 'Washington Beef']","['Alderwood', 'Lower Valley', 'Mabton', 'Washington', 'Yakima', 'Yakima Valley']","['BSE', 'Cattlefeeders Association', 'Department of Agriculture', 'United States Department of Agriculture', 'Webmaster Copyright Hawk Press Inc.', 'state']",[],[]
1101163853185,2004-01-15,['Director Alan Landvoy'],"['Alderwood', 'City of Alderwood']","['City Council', 'Council', 'Humane Society of Central Washington', 'Webmaster Copyright Hawk Press Inc.']","['$ 1,815', '$ 21,786', '$ 25', '$ 6']",['night']
1101163851513,2003-01-16,"['Bill', 'Castillo, 31', 'Harris, 28', 'Melissa Browning', 'Tony', 'Tony Castillo', 'Working', 'paramedic Bill Harris']","['Alderwood', 'Yakima County Fire District']","['CPR', 'Fire Department', 'Volunteer Fire Department', 'Webmaster Copyright Hawk Press Inc.']",['5 Chief Mark'],[]
1101163851779,2003-01-16,"['Greg Wilbur', 'Jack Horner', 'Jean Eakin', 'Judith Loomis', 'Lee Blvd.', 'Mary Dryburgh', 'Steven Spielberg']","['Alderwood', 'Hanford', 'Howard Amon Park', 'Jurassic Park', 'ORE.', 'Pacific Northwest', 'Portland', 'Richland']","['Allied Arts Gallery', 'High School', 'Middle School', 'Museum of the Rockies', 'Northwest', 'Oregon Museum of Science & Industry', ""Richland's Allied Arts Gallery"", 'Webmaster Copyright Hawk Press Inc.']","['$ 10', '$ 25', '$ 8']","['2 : 30 p.m.', '3 p.m.', '7 : 30 p.m.']"
1101163852029,2004-01-16,"['Alice Benedetti', 'Barbara Quigley', 'Chris Reihs', 'David Conradt', 'Ella Mae Lochner', 'Gene McIntire', 'Heidi Roedel', 'Hope', 'I', 'Jerry', 'Karon Kilian', 'Marie Handy', 'Marilyn Vessey', 'Max', 'Maxine Means', 'Myrtis Lang', 'Phyllis Morris', 'Ray', 'Sharon Slaight']","['Alderwood', 'Mabton', 'Washington Corrugators']","['Association', 'Calvary Lutheran Church', 'Cattleman', 'Coca Cola Co.', 'Daily News', 'Forum', 'Ladies Society', 'M&M Catering', 'School District', 'United Methodist Church', 'Webmaster Copyright Hawk Press Inc.']","['$ 1,000', '$ 1.41', '$ 1.41 to $ 1.61', '$ 1.61', '$ 3,744,357', '$ 40 million']",['6 p.m.']
1101163852388,2004-01-16,"['Amanda Mae', 'Ann Horstman', 'Anna', 'Ardis Hollmeyer', 'Betty Diedering', 'Carol Johnson', 'Dave', 'Della', 'Elmer', 'Elmer Ladd', 'Eunice Jonkman', 'GEORGE HALMA George Halma', 'GEORGE HALMA George Halma, 73', 'George', 'HILDA S. LADD Hilda S. Ladd', 'HILDA S. LADD Hilda S. Ladd, 89', 'Harlan Halma', 'Hattie', 'Hattie Halma', 'Hattie Hoekstra', 'Hattie Van Grouw', 'Henry Halma', 'Hilda', 'Jackson', 'Jerrilee', 'Kevin Halma', 'Kirk', 'Marie Miller', 'Marlin', 'Marlin Halma', 'Martin Halma', 'Merri', 'OBITUARY ZACHARY WALTER BRUCE ANDEREGG Zachary Walter Bruce Anderegg', 'OBITUARY ZACHARY WALTER BRUCE ANDEREGG Zachary Walter Bruce Anderegg, 17', 'Patricia', 'Ramona', 'Shelly', 'Verdene', 'William', 'William Santjer']","['Alderwood', 'Bickleton', 'Calif.', 'East Rd.', 'Enumclaw', 'Eugene', 'Grandview', 'Harrah', 'Hudsonville', 'Idaho', 'Inwood', 'Iowa', 'Jenison', 'Kentwood', 'Lower Valley', 'Mahnomen', 'McGuire', 'Memorial Gardens', 'Mich.', 'Minn.', 'Minnesota', 'Nampa', 'Netherlands', 'Ore.', 'Portland', 'Renville', 'Richland', 'San Jose', 'Sparta', 'Tillamook', 'Troutdale', 'United States', 'Valley', 'WA', 'Wells Funeral Home']","['4-H Group', 'Assembly of God Church', 'Bickleton High School', 'Boeing', 'Community Hospital', 'Tech', 'U.S. Army', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Providence Hospital']",[],"['1 p.m.', '10 a.m.', '11 a.m.', '6 p.m.']"
1101243424483,2004-01-16,"['Bruce Rinz', 'Councilman John Torch', 'John Panni', 'Police', 'Ted Mana']","['Alderwood', 'Interim City']","['Alderwood Police', 'City Council', 'Council', 'Department', 'Hawk Press Inc.']","['$ 1', '$ 761', '$ 811']",[]
1101243424217,2002-01-19,[],"['Alderwood', 'Canada', 'Connell', 'Mabton', 'Quincy', 'United States']","['BSE', 'Hawk Press Inc.', 'United States Department of Agriculture']",[],[]
1101163851247,2003-01-19,"['Bambi', 'Becky', 'Dale Knott', 'Jamie Smart']","['Euclid Road', 'Mabton', 'Yakima River']","['Webmaster Copyright Hawk Press Inc.', 'church']",[],['afternoon']
1101243512780,2002-01-02,"['Dagmar Heim', 'Holstein', 'Melissa Browning', 'Ron DeHaven', 'Stuart MacDiarmid', 'Ulrich Kihm', 'Wavrin', 'William Hueston']","['Alberta', 'Canada', 'Japan', 'Mabton', 'New Zealand', 'Oroville', 'Switzerland', 'United States', 'Wash.']","['BSE', 'Center of Animal Health and Food Safety', 'Drug Administration', 'European Union', 'FDA', 'Food', 'Hawk Press Inc.', 'Safe Food Solutions, Inc.', 'Swiss Federal Veterinary Office', 'United States Department of Agriculture', 'University of Minnesota']",[],['This morning']
1101163905529,2003-01-02,"['Ann Baneville', 'Brian Evans', 'Jay Gordon', 'Melissa Browning', 'Ron DeHaven', 'Suzan Holl']","['Alberta', 'Alderwood', 'Asia', 'Canada', 'Lower Valley', 'Mexico', 'Texas', 'United States', 'Valley', 'Washington', 'Washington State']","['American Veterinary Medical Association', 'American Veterinary Medication Association', 'Animal and Plant Health Inspection Service', 'BSE', 'Canadian Food Inspection Agency', 'United States Department of Agriculture', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163905264,2003-01-02,"['Dave Fonfara', 'Daybreak Rotarian Bill Flower', 'Don and Karen Seeger', 'Ellie Olmsen', 'George', 'George Greenway', 'Tom Seeger']","['Alderwood', 'Chelan', 'Rotary']","['City', 'Webmaster Copyright Hawk Press Inc.']",[],['morning']
1101243512311,2004-01-02,"['Aaron Thomas Vice', 'Adella Butt', 'Allie Sailsbery', 'Beachwood Chapel', 'Brian Huotari', 'Carmen Castillo', 'Carrie', 'Cecilia Ibarra', 'Chandler Huotari', 'Charlotte and Christopher Jones', 'Chi-Dooh', 'Cynthia', 'David', 'Debbie', 'Don Murphy', 'Donald', 'Donald J. Murphy', 'Doris', 'Enriqueta Cruz', 'Esther', 'Esther F. Vice', 'Esther F. Vice, 94', 'Floride Jean Sonnenberg', 'Fred Astaire Studio', 'Guadalupe Robles', 'Hayden', 'Hayden Chapel', 'Jacob', 'Joel', 'John', 'Jon MacDonald', 'Jose Ibarra', 'Joseph and Kara Li', 'Joshua', 'Juan Herrera Ibarra', 'Juan Herrera Ibarra, 73', 'Leslie', 'Lorenzo Ibarra', 'Luis', 'MAXINE MURPHY', 'Maleesa Ibarra', 'Maria Herrera', 'Maria San Juana Ibarra', 'Marlene Ibarra', 'Martinez', 'Mary', 'Mary Ibarra', 'Maude Clark', 'Max', 'Maxine', 'Maxine �Max� Murphy', 'Maxine �Max� Murphy, 67', 'Oscar and Wendy Ibarra', 'Peter', 'Ramon Ibarra', 'Sandra and Noe Rubulcava', 'Shannon', 'Steven and Samira Ibarra', 'Tavia Vice', 'Timothy and Antony Jones', 'Wayne', 'Wilma Jones']","['Alderwood', 'Beach', 'California', 'Caseta', 'Coahuila', 'El Paso', 'Ellensburg', 'Garrett', 'Granger', 'Idaho', 'Ind.', 'Indiana', 'Indianapolis', 'J. Nicolas', 'Jones Funeral Home', 'Lincoln Avenue', 'Marine Drive', 'Martin County', 'Mexico', 'Mont.', 'Montana', 'North Idaho', 'Orem', 'Polson', 'Ronan', 'Sabinas', 'Stanwood', 'Texas', 'Tornillo', 'U.S.', 'Utah', 'Valley', 'WA', 'Washington', 'Yakima', 'Zillah']","['Banner Bank', 'Central Washington State University', 'Church', 'Grace Bible Church', 'Hawk Press Inc.', 'LDS Church', 'LDS Provo Temple', 'Lynnwood Assembly of God', 'Moxee', 'Neighborhood Church', 'North Government Way', 'Northwest', 'Pablo Elementary School', 'Saints', 'Sno-King Retired Teachers Association', 'Terre Haute Normal School', 'Yates Hayden Chapel�s Gathering Center']",[],"['1 p.m.', '10 a.m.', '8 : 30 a.m.', '8 p.m.', 'noon']"
1101243423217,2002-01-20,"['Councilman', 'Councilman Alex de la Cruz', 'Councilman Jim Sarducci', 'Councilman John Torch', 'Councilman Tom Seeger', 'Councilwoman Jennie Angel', 'Firefighter Bob Johnson', 'John Panni', 'Rex Luthor']","['Alderwood', 'City of Alderwood', 'County', 'Washington']","['City Council', 'Council', 'Hawk Press Inc.']","['$ 22 million', '$ 22,000', '$ 40']",['last night']
1101243423452,2002-01-20,"['Councilman Tom Seeger', 'Councilwoman Jennie Angel', 'John Panni', 'Juan Angel', 'Maria Partida', 'Martin', 'Police', 'Rex Luthor']","['Alderwood', 'California']","['Bank', 'Bill Bank', 'Council', 'Hawk Press Inc.']",[],['night']
1101243423983,2002-01-20,"['Bruce Rinz', 'Councilman', 'Councilman John Torch', 'Councilman Tom Seeger', 'Councilwoman Jennie Angel', 'Firefighter Bob Johnson', 'Rex Luthor']","['Alderwood', 'Centennial Square', 'City of Alderwood', 'Interim City', 'South First Street', 'SunnyView Park']","['City Council', 'Council', 'County Rural Enterprise Community', 'Gray & Osborne', 'Hawk Press Inc.', 'REC']",[],"['last night', 'night']"
1101163836903,2003-01-20,"['Alex de la Cruz', 'Bruce Rinz', 'Clint Carter', 'Councilman Jim Sarducci', 'Councilman John Torch', 'Councilman Tom Seeger', 'Firefighter Bob Johnson', 'Jennie Angel', 'John Panni', 'Pandora', 'Pro- tem George Greenway', 'Procedure', 'Rex Luthor']","['Alderwood', 'Interim City']","['City Council', 'Council', 'Webmaster Copyright Hawk Press Inc.']",[],['last night']
1101243423748,2004-01-20,"['Alex Frank', 'Allen Clarke', 'Alta', 'Anatone', 'Arlene Burden', 'Barbara', 'Becky', 'Betty Jean Frank', 'Betty Jean Frank, 77', 'Bill Clarke', 'Blunk�s', 'Bob', 'Carl Frank', 'Carol Brown', 'Clarke, 61', 'Clarkston', 'Daniel', 'David', 'Delores', 'Diane McDaniel', 'Ellis', 'Evelyn', 'Frank�s', 'George', 'Gerald Blunk', 'Gerald Blunk, 70', 'Henry Frank', 'Henry Frank, 90', 'Jack', 'Jack and Irene Clarke', 'Jagdish', 'Jagdish Lullubhai Patel', 'Jagdish Lullubhai Patel, 61', 'James Clarke', 'Jerry Frank', 'Jim Frank', 'Jodi', 'John Sundance Dempsey', 'John and Lila Hennis', 'Johnny Buckles', 'KEITH L. MATHENY', 'Karma', 'Katherine M. Koch', 'Katherine Marie', 'Katie Weeks', 'Keith', 'Keith Laverne Matheny, 64', 'Kelley', 'Lois Graham', 'Louise Martin', 'Lydia Payton', 'Lynn M. Brockway', 'Margaret Frank', 'Margaret Van Ness', 'Maria Frank', 'Mary Valentine', 'Merideth Huff', 'Morgan', 'Neha Patel', 'Nisha', 'Nisha Patel', 'Nita Patel', 'Philip Frank', 'Pragna Patel', 'ROBERT G. CLARKE', 'Randy M. Johnson', 'Richard Clarke', 'Robert G.', 'Ron Buckles', 'Ron Frank', 'Ronald Clarke', 'Rosalind Matheny Seitz', 'Rosalind Porter Matheny', 'Roscoe', 'Roscoe �Buck� Buckles', 'Rusty Clarke', 'Sally Hallam', 'Sharon Snyder', 'Sheila', 'St. Jude Place', 'Suzie Saditoshi', 'Tammy', 'Taylor', 'Tom', 'Tom Frank', 'Victor Frank', 'Willie', 'Wilma']","['Aberdeen', 'Alaska', 'Alderwood', 'Asotin', 'Asotin County', 'Birch Bay', 'Canton', 'Clarkson', 'Danville', 'Evans', 'Federal Way', 'Grande Ronde River', 'Grandview', 'Grandview Cemetery', 'Grouse Flats', 'Gujurat State', 'Hanford', 'Hanford Reservation', 'Idaho', 'Ind.', 'India', 'Indianapolis', 'Jones Funeral Home', 'Juneton', 'Kent', 'Laurel', 'Lower Valley', 'Memphis', 'Merchant Funeral Home', 'Mexico', 'Mich.', 'Mont.', 'Montana', 'Muncie', 'Olympia', 'Pomeroy', 'Prosser', 'Puyallup', 'Richland', 'Selah', 'Spokane', 'Starbuck', 'TN', 'Tenino', 'Tenn.', 'Toppenish', 'Tull', 'United States', 'Valley', 'WA', 'Wapato', 'Yakima', 'Zillah']","['Arthur H. Jones School', 'Boeing', 'Grandview Health Care Center', 'Hawk Press Inc.', 'Hughes Aircraft', 'Lockheed', 'St. Jude Children�s Research Hospital', 'Yahn & Sons']",[],"['10 : 30 a.m.', '11 : 30 a.m.', '11 a.m.', '2 p.m.', '6 : 30 p.m.']"
1101163840166,2004-01-20,"['A. VonRyker', 'D. Sanderson', 'Laurel Sulfate', 'Mel Sacher', 'Philip Boynton']",['Alderwood'],"['Boynton Laboratories', 'Hawk Press Inc.']",[],[]
1101243402983,2002-01-21,"['Ashlee Underwood', 'Don and Colleen Padelford', 'Eve', 'Joshua Marshbanks', 'Kevin Roy', 'Michelle', 'Michelle Padelford']","['Alderwood', 'Hawaii', 'New Year']","['Al Collins Graphic Design School', 'Hawk Press Inc.', 'Heritage College', 'High School', 'Underwood Oil', 'Washington State University Extension']",[],['late afternoon']
1101243403233,2002-01-21,"['Adolfo Hinojosa', 'Ellie Olmsen', 'Jessica Arteaga', 'Jessica Rodriquez', 'Prosser Mustangs']","['Cowan', 'Grandview', 'PROSSER', 'Selah']","['Grandview High School', 'Hawk Press Inc.', 'Prosser High School']",[],['night']
1101243402264,2002-01-21,"['Frank Durado', 'John Panni', 'Mike Schuette', 'Parrish, 36', 'Payton', 'Payton, 9', 'Roy Brownlee', 'Roy Martinez', 'Scott Parrish', 'Tammy', 'Teagan', 'Teagan, 6', 'Treyton', 'Treyton, 2', 'Zane Wells']","['Chelan', 'Grandview', 'Hanford', 'Moses Lake', 'Selah', 'State', 'West Valley']","['Big Bend Community College', 'Eastern Washington University', 'Grandview High School', 'Grandview Middle School', 'Greyhound', 'Hawk Press Inc.', 'Mid- Valley League', 'Prosser School District']",[],[]
1101243402498,2002-01-21,"['Andrea Hoff', 'Andrew and Annis Jones', 'Christina Saenz', 'Delilah', 'Delilah Saenz', 'Justin Cyr', 'Kayla Saenz', 'Mary Alice Saenz', 'Natividad and Jane Saenz', 'Ryan Armstead']","['AA', 'Alderwood', 'Grandview', 'Moses Lake', 'Yakima']","['Breyer State University', 'Davis High School', 'Grandview High School', 'Hawk Press Inc.', 'Valley Community College', 'Wapato School District', 'Washington State Migrant Council']",[],[]
1101163836200,2003-01-21,"['Ashley Lara', 'Jim Honeyford', 'OLYMPIA']",['Alderwood'],"['Grandview High School', 'International Club', 'Key Club', 'Senate', 'Webmaster Copyright Hawk Press Inc.', 'senators']",[],[]
1101163836669,2003-01-21,"['Carol Stone', 'Peggy LaPierre']","['Alderwood', 'of']","['Forum', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163836435,2003-01-21,"['Carol Clarke', 'Chief Kamiakin Principal', 'Dan Pacheco', 'Fidel Partida', 'Garin Moore', 'Jim Rivard', 'Melissa Browning', 'Roman']",['Alderwood'],"['BGL', 'Chief Kamiakin Elementary School', 'LVL', 'School District', 'U.S. Marine Corps', 'WSOS', 'Webmaster Copyright Hawk Press Inc.', 'XIII', 'XIV', 'XXI']",[],[]
1101163834872,2004-01-21,"['Councilwoman Helen Darr', 'Ellie Olmsen', 'Grandview Public Works Director Cus Arteaga']","['City of Grandview', 'Elm Street', 'GRANDVIEW', 'Wine Country Road']","['DOT', 'Grandview City Council', 'TIB Arterial Improvement Program', 'Transportation Improvement Board', 'Washington State Department of Transportation', 'Webmaster Copyright Hawk Press Inc.']","['$ 10,000', '$ 201,287', '$ 76,418']","['5 p.m.', 'night', 'noon']"
1101243402764,2004-01-21,"['Douglas Herndon', 'Rose and Gary Herndon', 'Tom and Florence Kirchner']","['Alderwood', 'Kennewick', 'Richland']","['Christian High School', 'First Lutheran Church', 'Hawk Press Inc.', 'Richland High School', 'Washington State University']",[],[]
1101243401795,2002-01-22,"['Chuck Klarich', 'Jamie Smart', 'Rocky Marshall', 'Tom Carpenter']","['Alderwood', 'Cascade Mountains', 'Granger', 'Yakima']","['El Valle Restaurant', 'Hawk Press Inc.', 'U.S. Bureau of Reclamation', 'Union', 'Washington State Labor Council', 'Yakima Basin Storage Alliance', 'Yakima River Basin Storage Alliance']","['$ 10 million', '$ 250 million', '$ 6.3 million', '$ 8 billion', 'more than $ 1.8 billion', 'more than $ 300,000', 'more than $ 750 million']",['night']
1101163834403,2003-01-22,"['Andrew', 'Andy', 'Elisa', 'Ellie Olmsen', 'Jeff Sevigny', 'Michael', 'Michael Benavidez']",['GRANDVIEW'],"[""Children's Hospital"", 'Grandview High School', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163834169,2003-01-22,"['Arthur', 'Clifford', 'Melissa Browning', 'Seuss', 'St. George']","['Japan', 'MABTON']","['Artz-Fox Elementary School para-educator Teresa St. George', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163834638,2003-01-22,"['Amber Gonzalez', 'Bob Story', 'Cassie Coder', 'Cora Rodriguez', 'Grizzly JV', 'Jessica Weise', 'Josefina Ramirez', 'Junior Desiree Pritchett', 'Katie Weets', 'Veronica Uribe']","['Alderwood', 'Pasco']","['Grizzlies', 'High School', 'Webmaster Copyright Hawk Press Inc.']",[],['afternoon']
1101243402030,2004-01-22,"['Bruce Rinz', 'Melissa Browning', 'Monica Weyhe', 'Valley Regional Library']","['Alderwood', 'Library', 'Lower Valley', 'Toppenish', 'Valley', 'Wapato', 'Zillah']","['City Council', 'Council', 'Hawk Press Inc.']","['$ 1,000', '$ 115,000', '$ 150,000', '$ 370,000', '$ 50,000', '$ 65,000', '$ 75', '50 cents', 'about 25 cents']","['last night', 'night']"
1101243401326,2002-01-23,"['Angel', 'Carol L. Peterson', 'Councilwoman Jennie Angel', 'Reynaldo Melendrez']",['Alderwood'],"['City Council', 'Forum', 'Hawk Press Inc.', 'Hispanic Chamber of Commerce', 'REC']","['$ 1 billion', '$ 22,000']",[]
1101243381483,2002-01-23,"['Administration', 'Agriculture Ann M. Veneman', 'Brian Evans', 'Holstein', 'Maria Cantwell', 'Melissa Browning']","['Alderwood', 'Ames', 'Boardman', 'Canada', 'Connell', 'Idaho', 'Iowa', 'Mattawa', 'Ore.', 'Quincy', 'Tenino', 'USDA', 'United States', 'Washington']","['BSE', 'Hawk Press Inc.', 'United States Department of Agriculture']",[],[]
1101243401545,2002-01-23,['Councilman John Torch'],"['Alderwood', 'Cemetery Road', 'East Edison']","['City Council', 'Council', 'East Edison Food & Deli', 'Hawk Press Inc.', 'Safari Restaurant']",[],[]
1101243381951,2002-01-23,"['Jerri Honeyford', 'Jim Honeyford', 'Ralph Munro', 'Sam', 'Sam Reed', 'Washington State Grange']","['Alderwood', 'Asia', 'California', 'Europe', 'Louisiana', 'Montana', 'Olympia', 'State', 'Washington']","['Hawk Press Inc.', 'House', 'Senate', ""State's"", 'Supreme Court', 'U.S. Supreme Court', 'WSU Cougar', 'kings']",[],[]
1101163833935,2003-01-23,"['Jamie Smart', 'Morris Floral', 'Roman', 'Valentine']","['Alderwood', 'Hawaii', 'Italy', 'Yakima Valley']","['Richard Cadbury', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163833669,2003-01-23,"['Great Hall', 'Jenn Adams', 'John Floridis', 'Julie', 'Pam', 'Rolling Stone']","['Alderwood', 'Lower Valley', 'Northwest Agricultural Show', 'ORE.', 'Outlook Road', 'PORTLAND', 'PROSSER', 'Red Wine', 'Show', 'TOPPENISH', 'Western Swing', 'YAKIMA']","['Chocolate', 'Eagles', 'Intimate Red Wine & Chocolate Affair', 'Nut Growers Society of Oregon', 'Oregon Association of Nurseries', 'Oregon Expo Center', 'Oregon Horticultural Society', 'Prosser Community Center', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Valley Museum', 'Yakima Valley Winery Association']","['$ 11', '$ 150', '$ 20', '$ 300', '$ 35', '$ 40 million', '$ 5', '$ 75', '$ 75 to $ 300']","['10 a.m.', '5 p.m.', '6 p.m.', '7 : 30 p.m.', '8 p.m.', '9 p.m.', 'night']"
1101163795356,2003-01-23,"['Diane Kilian', 'George W. Bush', 'Jamie Smart', 'Pierce']","['Alderwood', 'County', 'Washington', 'Yakima County']","['AHS', 'DOH', 'High School', 'Washington State Department of Health', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163795590,2003-01-23,"['Chelsea Durfey', 'Durfey, 837-4428', 'Jordan Visser', 'Melissa Browning']","['Alderwood', 'Lower Valley', 'Yakima']","['High School', 'Webmaster Copyright Hawk Press Inc.']",['$ 10'],"['4 : 30 p.m.', '7 p.m.']"
1101243381717,2004-01-23,"['Amber Hansen', 'Jamie Smart']","['Alderwood', 'City of Alderwood', 'East Edison', 'Lower Valley', 'Midvale Road', 'Port', 'Port District', 'Valley River']","['Commission', 'Corps', 'Hawk Press Inc.', 'Inc.', 'Port Commission', 'SBR', 'U.S. Army Corps of Engineers']",['$ 5 million'],[]
1101243381248,2002-01-26,[],"['Alderwood', 'Canada', 'Connell', 'Idaho', 'Oregon', 'Quincy', 'Tenino', 'USDA', 'United States']","['BSE', 'Hawk Press Inc.', 'Moxee']",[],[]
1101163795122,2003-01-26,"['Ellie Olmsen', 'Patsy Dye', 'Vaughn Merry']","['Alderwood', 'City of Alderwood', 'East Kearney Avenue', 'Toppenish', 'Yakima']","['City Council', 'Humane Society of Central Washington', 'Webmaster Copyright Hawk Press Inc.']","['$ 65', '$ 70']",['afternoon']
1101163794887,2003-01-26,"['Josh Roe', 'Melissa Browning']",['Alderwood'],"['Alderwood Police', 'CPR', 'Christian High School', 'Department', 'Fire Department', 'High School', 'Kiwanis Club', 'PRIDE High School', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163794622,2003-01-27,"['Call', 'Call Joyce Wells', 'Carol Cronin', 'Denny Blaine Building', 'E. Decatur Ave. Meetings', 'Law', 'Linda Johnson', 'Linda Johnson, 837-5636']","['Alderwood', 'Eagles Lodge', 'East Edison Avenue', 'East Lincoln Avenue', 'Federal Way', 'Grandview', 'Harrison', 'Lower Valley', 'North Ave. Second', 'North Avenue', 'Prosser', 'S. Euclid', 'Second', 'Sixth', 'South Hill Road', 'Wa', 'Wine Country Road', 'Yakima Valley']","['AmVets Post', 'Banner Bank of Washington', 'Barn Restaurant', 'Barnard R. Christiansen Post', 'Bridge Club Meets Thursdays', 'City Council', 'Community Health', 'Community Hospital', 'Credit Professionals International', 'Diabetic Support Group', 'Division St.', 'FRIDAYS Adolescent', 'Factory Road', 'Fibromyalgia Support Group', 'Fridays Consumer Credit Counseling', 'Garden Club', 'Harrison Middle School Booster Club', 'House', 'Immanuel Lutheran Church', 'Information Center', 'Justice Center', 'Kiwanis Club', 'Mabton Food Bank', 'Mabton High School', 'Mabton V.F.W', 'Mabton VFW Post', 'Masonic Temple', 'Ministerial Association', 'Restaurant', 'School Board', 'Second Thursdays Grandview VFW Post', 'Senior Citizen Center', 'Seventh-day Adventist Church', 'Snipes Mountain Brewery', 'Sunny Spot Restaurant', 'SunnyView VFW Post', 'Third Tuesdays American Veterans Post', 'Thursdays Cribbage Club', 'Touch International', 'Tuesdays Community Service Food Bank', 'Tuesdays Compassionate Connection Support Group', 'Tuesdays KOSMOS', 'United Methodist Church', 'VFW Sunny View Post', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Regional Clean Air Authority', 'fridays Ministerial Food Bank']",[],"['1 : 00 p.m.', '1 : 30 p.m.', '10 : 30 a.m.', '10 a.m.', '11 : 30 a.m.', '3 p.m.', '30-11 : 30 a.m.', '6 : 30 a.m.', '6 : 30 p.m.', '6 : 45 a.m.', '6 p.m.', '6-7 : 30 p.m.', '7 : 15 p.m.', '7 : 30 p.m.', '7 a.m.', '7 p.m.', '8 a.m.', '8 p.m.', '9 : 30 a.m.', 'Noon', 'noon']"
